,time,trade_id,price,size,side,time_stmp,time_cleaned
0,2021-04-13T00:00:02.299Z,15216982,0.03573000,0.45850414,sell,1618272002,2021-04-13 00:00:02
1,2021-04-13T00:00:03.473Z,15216983,0.03572000,0.05355707,buy,1618272003,2021-04-13 00:00:03
2,2021-04-13T00:00:06.108Z,15216984,0.03575000,0.24374388,sell,1618272006,2021-04-13 00:00:06
3,2021-04-13T00:00:06.108Z,15216985,0.03575000,6.0,sell,1618272006,2021-04-13 00:00:06
4,2021-04-13T00:00:06.108Z,15216986,0.03575000,0.13925612,sell,1618272006,2021-04-13 00:00:06
5,2021-04-13T00:00:09.316Z,15216987,0.03578000,0.05722235,sell,1618272009,2021-04-13 00:00:09
6,2021-04-13T00:00:10.219Z,15216988,0.03578000,0.0222236,sell,1618272010,2021-04-13 00:00:10
7,2021-04-13T00:00:10.222Z,15216989,0.03578000,0.01194456,sell,1618272010,2021-04-13 00:00:10
8,2021-04-13T00:00:10.222Z,15216990,0.03578000,3.04805544,sell,1618272010,2021-04-13 00:00:10
9,2021-04-13T00:00:12.05Z,15216991,0.03579000,0.31774562,sell,1618272012,2021-04-13 00:00:12
10,2021-04-13T00:00:12.468Z,15216992,0.03579000,13.48,sell,1618272012,2021-04-13 00:00:12
11,2021-04-13T00:00:12.468Z,15216993,0.03579000,0.09,sell,1618272012,2021-04-13 00:00:12
12,2021-04-13T00:00:13.896Z,15216994,0.03580000,0.52618909,sell,1618272013,2021-04-13 00:00:13
13,2021-04-13T00:00:13.896Z,15216995,0.03580000,3.539,sell,1618272013,2021-04-13 00:00:13
14,2021-04-13T00:00:13.896Z,15216996,0.03580000,0.09081091,sell,1618272013,2021-04-13 00:00:13
15,2021-04-13T00:00:14.706Z,15216997,0.03581000,1.6,buy,1618272014,2021-04-13 00:00:14
16,2021-04-13T00:00:14.706Z,15216998,0.03581000,3.9256,buy,1618272014,2021-04-13 00:00:14
17,2021-04-13T00:00:14.706Z,15216999,0.03581000,4.8,buy,1618272014,2021-04-13 00:00:14
18,2021-04-13T00:00:14.706Z,15217000,0.03581000,0.26,buy,1618272014,2021-04-13 00:00:14
19,2021-04-13T00:00:14.706Z,15217001,0.03581000,1.13209968,buy,1618272014,2021-04-13 00:00:14
20,2021-04-13T00:00:14.706Z,15217002,0.03581000,0.14308146,buy,1618272014,2021-04-13 00:00:14
21,2021-04-13T00:00:14.706Z,15217003,0.03581000,0.13925612,buy,1618272014,2021-04-13 00:00:14
22,2021-04-13T00:00:14.771Z,15217004,0.03581000,1.131,buy,1618272014,2021-04-13 00:00:14
23,2021-04-13T00:00:14.843Z,15217005,0.03581000,0.144,buy,1618272014,2021-04-13 00:00:14
24,2021-04-13T00:00:18.72Z,15217006,0.03583000,6.0,sell,1618272018,2021-04-13 00:00:18
25,2021-04-13T00:00:22.759Z,15217007,0.03583000,0.12517875,buy,1618272022,2021-04-13 00:00:22
26,2021-04-13T00:00:28.285Z,15217008,0.03583000,2.11282125,buy,1618272028,2021-04-13 00:00:28
27,2021-04-13T00:00:28.285Z,15217009,0.03583000,0.06717875,buy,1618272028,2021-04-13 00:00:28
28,2021-04-13T00:00:34.19Z,15217010,0.03580000,0.00244006,buy,1618272034,2021-04-13 00:00:34
29,2021-04-13T00:00:34.19Z,15217011,0.03580000,0.91955994,buy,1618272034,2021-04-13 00:00:34
30,2021-04-13T00:00:39.212Z,15217012,0.03577000,0.52717747,sell,1618272039,2021-04-13 00:00:39
31,2021-04-13T00:00:39.581Z,15217013,0.03577000,0.00132239,sell,1618272039,2021-04-13 00:00:39
32,2021-04-13T00:00:47.243Z,15217014,0.03577000,0.02338891,buy,1618272047,2021-04-13 00:00:47
33,2021-04-13T00:01:01.999Z,15217015,0.03578000,0.13735902,sell,1618272062,2021-04-13 00:01:01
34,2021-04-13T00:01:02.646Z,15217016,0.03577000,0.95031663,buy,1618272062,2021-04-13 00:01:02
35,2021-04-13T00:01:03.233Z,15217017,0.03577000,0.00681391,buy,1618272063,2021-04-13 00:01:03
36,2021-04-13T00:01:12.075Z,15217018,0.03576000,0.06930433,sell,1618272072,2021-04-13 00:01:12
37,2021-04-13T00:01:14.573Z,15217019,0.03577000,0.00509162,sell,1618272074,2021-04-13 00:01:14
38,2021-04-13T00:01:22.326Z,15217020,0.03576000,0.45777215,sell,1618272082,2021-04-13 00:01:22
39,2021-04-13T00:01:22.351Z,15217021,0.03576000,0.02288586,sell,1618272082,2021-04-13 00:01:22
40,2021-04-13T00:01:26.818Z,15217022,0.03574000,0.01169446,buy,1618272086,2021-04-13 00:01:26
41,2021-04-13T00:01:31.389Z,15217023,0.03575000,0.09156907,sell,1618272091,2021-04-13 00:01:31
42,2021-04-13T00:01:42.295Z,15217024,0.03575000,0.00114334,sell,1618272102,2021-04-13 00:01:42
43,2021-04-13T00:01:45.072Z,15217025,0.03574000,0.04556932,buy,1618272105,2021-04-13 00:01:45
44,2021-04-13T00:01:45.072Z,15217026,0.03573000,0.88834024,buy,1618272105,2021-04-13 00:01:45
45,2021-04-13T00:01:52.196Z,15217027,0.03573000,0.02940079,buy,1618272112,2021-04-13 00:01:52
46,2021-04-13T00:01:54.941Z,15217028,0.03574000,0.00116153,sell,1618272114,2021-04-13 00:01:54
47,2021-04-13T00:02:05.19Z,15217029,0.03576000,0.22901413,sell,1618272125,2021-04-13 00:02:05
48,2021-04-13T00:02:05.444Z,15217030,0.03575000,0.04556243,buy,1618272125,2021-04-13 00:02:05
49,2021-04-13T00:02:05.444Z,15217031,0.03574000,0.88834713,buy,1618272125,2021-04-13 00:02:05
50,2021-04-13T00:02:15.421Z,15217032,0.03572000,0.0492,buy,1618272135,2021-04-13 00:02:15
51,2021-04-13T00:02:25.368Z,15217033,0.03573000,0.04992364,buy,1618272145,2021-04-13 00:02:25
52,2021-04-13T00:02:41.01Z,15217034,0.03573000,0.0091646,sell,1618272161,2021-04-13 00:02:41
53,2021-04-13T00:02:43.765Z,15217035,0.03572000,0.20674556,buy,1618272163,2021-04-13 00:02:43
54,2021-04-13T00:02:43.765Z,15217036,0.03572000,0.92289324,buy,1618272163,2021-04-13 00:02:43
55,2021-04-13T00:02:43.765Z,15217037,0.03571000,0.59345465,buy,1618272163,2021-04-13 00:02:43
56,2021-04-13T00:02:43.765Z,15217038,0.03571000,4.04390655,buy,1618272163,2021-04-13 00:02:43
57,2021-04-13T00:02:46.231Z,15217039,0.03571000,0.03438095,sell,1618272166,2021-04-13 00:02:46
58,2021-04-13T00:02:48.43Z,15217040,0.03573000,0.89224769,sell,1618272168,2021-04-13 00:02:48
59,2021-04-13T00:02:49.678Z,15217041,0.03572000,0.00420709,buy,1618272169,2021-04-13 00:02:49
60,2021-04-13T00:02:59.398Z,15217042,0.03571000,0.01519761,buy,1618272179,2021-04-13 00:02:59
61,2021-04-13T00:03:04.14Z,15217043,0.03573000,0.01374689,sell,1618272184,2021-04-13 00:03:04
62,2021-04-13T00:03:08.553Z,15217044,0.03574000,0.47399832,sell,1618272188,2021-04-13 00:03:08
63,2021-04-13T00:03:08.755Z,15217045,0.03574000,0.20634058,sell,1618272188,2021-04-13 00:03:08
64,2021-04-13T00:03:11.51Z,15217046,0.03574000,0.04585041,sell,1618272191,2021-04-13 00:03:11
65,2021-04-13T00:03:12.611Z,15217047,0.03574000,0.0687701,sell,1618272192,2021-04-13 00:03:12
66,2021-04-13T00:03:14.604Z,15217048,0.03573000,0.46695478,buy,1618272194,2021-04-13 00:03:14
67,2021-04-13T00:03:17.922Z,15217049,0.03575000,0.00230423,sell,1618272197,2021-04-13 00:03:17
68,2021-04-13T00:03:32.325Z,15217050,0.03574000,0.00394352,sell,1618272212,2021-04-13 00:03:32
69,2021-04-13T00:03:43.028Z,15217051,0.03574000,0.91732775,sell,1618272223,2021-04-13 00:03:43
70,2021-04-13T00:03:50.266Z,15217052,0.03573000,0.01146625,sell,1618272230,2021-04-13 00:03:50
71,2021-04-13T00:03:56.076Z,15217053,0.03573000,0.00284075,sell,1618272236,2021-04-13 00:03:56
72,2021-04-13T00:03:58.325Z,15217054,0.03573000,0.06881678,sell,1618272238,2021-04-13 00:03:58
73,2021-04-13T00:04:22.069Z,15217055,0.03573000,0.06983555,buy,1618272262,2021-04-13 00:04:22
74,2021-04-13T00:04:31.288Z,15217056,0.03573000,0.01830986,buy,1618272271,2021-04-13 00:04:31
75,2021-04-13T00:04:33.371Z,15217057,0.03574000,0.00688717,sell,1618272273,2021-04-13 00:04:33
76,2021-04-13T00:04:40.999Z,15217058,0.03574000,0.00228475,sell,1618272281,2021-04-13 00:04:40
77,2021-04-13T00:04:50.829Z,15217059,0.03574000,0.31877532,sell,1618272290,2021-04-13 00:04:50
78,2021-04-13T00:04:51.456Z,15217060,0.03574000,0.0917026,sell,1618272291,2021-04-13 00:04:51
79,2021-04-13T00:04:57.349Z,15217061,0.03574000,7.9082974,sell,1618272297,2021-04-13 00:04:57
80,2021-04-13T00:05:00.359Z,15217062,0.03574000,0.00681571,buy,1618272300,2021-04-13 00:05:00
81,2021-04-13T00:05:06.007Z,15217063,0.03575000,0.06219327,sell,1618272306,2021-04-13 00:05:06
82,2021-04-13T00:05:12.073Z,15217064,0.03574000,0.18618473,buy,1618272312,2021-04-13 00:05:12
83,2021-04-13T00:05:17.018Z,15217065,0.03574000,0.18664331,buy,1618272317,2021-04-13 00:05:17
84,2021-04-13T00:05:18.19Z,15217066,0.03575000,0.00556061,sell,1618272318,2021-04-13 00:05:18
85,2021-04-13T00:05:32.635Z,15217067,0.03575000,0.00814479,sell,1618272332,2021-04-13 00:05:32
86,2021-04-13T00:05:39.307Z,15217068,0.03574000,0.01127723,buy,1618272339,2021-04-13 00:05:39
87,2021-04-13T00:05:40.238Z,15217069,0.03575000,0.16004278,sell,1618272340,2021-04-13 00:05:40
88,2021-04-13T00:05:41.418Z,15217070,0.03574000,0.02336765,buy,1618272341,2021-04-13 00:05:41
89,2021-04-13T00:05:43.852Z,15217071,0.03574000,0.09282876,buy,1618272343,2021-04-13 00:05:43
90,2021-04-13T00:05:47.878Z,15217072,0.03575000,0.00378445,sell,1618272347,2021-04-13 00:05:47
91,2021-04-13T00:05:56.969Z,15217073,0.03576000,0.36501083,sell,1618272356,2021-04-13 00:05:56
92,2021-04-13T00:06:04.267Z,15217074,0.03575000,0.68247804,buy,1618272364,2021-04-13 00:06:04
93,2021-04-13T00:06:07.832Z,15217075,0.03575000,0.14034644,buy,1618272367,2021-04-13 00:06:07
94,2021-04-13T00:06:13.422Z,15217076,0.03578000,0.03059027,sell,1618272373,2021-04-13 00:06:13
95,2021-04-13T00:06:13.977Z,15217077,0.03577000,0.00151265,sell,1618272373,2021-04-13 00:06:13
96,2021-04-13T00:06:21.103Z,15217078,0.03578000,0.05503932,sell,1618272381,2021-04-13 00:06:21
97,2021-04-13T00:06:29.105Z,15217079,0.03578000,0.26372796,sell,1618272389,2021-04-13 00:06:29
98,2021-04-13T00:06:33.929Z,15217080,0.03578000,0.00457589,sell,1618272393,2021-04-13 00:06:33
99,2021-04-13T00:06:35.005Z,15217081,0.03577000,0.11683826,buy,1618272395,2021-04-13 00:06:35
100,2021-04-13T00:06:38.96Z,15217082,0.03577000,0.0934036,buy,1618272398,2021-04-13 00:06:38
101,2021-04-13T00:06:41.319Z,15217083,0.03578000,0.01920779,sell,1618272401,2021-04-13 00:06:41
102,2021-04-13T00:06:41.338Z,15217084,0.03578000,1.6,buy,1618272401,2021-04-13 00:06:41
103,2021-04-13T00:06:44.288Z,15217085,0.03579000,0.0911016,sell,1618272404,2021-04-13 00:06:44
104,2021-04-13T00:06:44.288Z,15217086,0.03579000,0.40154378,sell,1618272404,2021-04-13 00:06:44
105,2021-04-13T00:06:49.603Z,15217087,0.03580000,0.04529313,sell,1618272409,2021-04-13 00:06:49
106,2021-04-13T00:06:51.772Z,15217088,0.03580000,0.02749814,sell,1618272411,2021-04-13 00:06:51
107,2021-04-13T00:07:02.793Z,15217089,0.03579000,0.00318138,sell,1618272422,2021-04-13 00:07:02
108,2021-04-13T00:07:07.743Z,15217090,0.03577000,0.00129791,buy,1618272427,2021-04-13 00:07:07
109,2021-04-13T00:07:07.826Z,15217091,0.03578000,0.09109919,sell,1618272427,2021-04-13 00:07:07
110,2021-04-13T00:07:07.826Z,15217092,0.03578000,0.02207926,sell,1618272427,2021-04-13 00:07:07
111,2021-04-13T00:07:27.619Z,15217093,0.03580000,0.05446596,sell,1618272447,2021-04-13 00:07:27
112,2021-04-13T00:07:29.51Z,15217094,0.03579000,0.12278089,buy,1618272449,2021-04-13 00:07:29
113,2021-04-13T00:07:29.979Z,15217095,0.03579000,0.02415294,buy,1618272449,2021-04-13 00:07:29
114,2021-04-13T00:07:29.979Z,15217096,0.03579000,0.08863908,buy,1618272449,2021-04-13 00:07:29
115,2021-04-13T00:07:34.865Z,15217097,0.03579000,0.0100532,sell,1618272454,2021-04-13 00:07:34
116,2021-04-13T00:07:43.327Z,15217098,0.03578000,0.06941132,buy,1618272463,2021-04-13 00:07:43
117,2021-04-13T00:07:49.633Z,15217099,0.03578000,0.16087389,sell,1618272469,2021-04-13 00:07:49
118,2021-04-13T00:07:51.096Z,15217100,0.03578000,0.00367933,sell,1618272471,2021-04-13 00:07:51
119,2021-04-13T00:08:00.095Z,15217101,0.03579000,0.05683955,buy,1618272480,2021-04-13 00:08:00
120,2021-04-13T00:08:00.095Z,15217102,0.03579000,0.23711822,buy,1618272480,2021-04-13 00:08:00
121,2021-04-13T00:08:03.055Z,15217103,0.03579000,0.01372384,sell,1618272483,2021-04-13 00:08:03
122,2021-04-13T00:08:03.9Z,15217104,0.03579000,0.00228156,sell,1618272483,2021-04-13 00:08:03
123,2021-04-13T00:08:06.753Z,15217105,0.03578000,0.02806309,buy,1618272486,2021-04-13 00:08:06
124,2021-04-13T00:08:10.963Z,15217106,0.03578000,0.05035571,buy,1618272490,2021-04-13 00:08:10
125,2021-04-13T00:08:13.887Z,15217107,0.03579000,0.0093942,buy,1618272493,2021-04-13 00:08:13
126,2021-04-13T00:08:15.4Z,15217108,0.03579000,0.00518907,buy,1618272495,2021-04-13 00:08:15
127,2021-04-13T00:08:32.89Z,15217109,0.03581000,0.00103333,sell,1618272512,2021-04-13 00:08:32
128,2021-04-13T00:08:33.888Z,15217110,0.03581000,0.00373242,sell,1618272513,2021-04-13 00:08:33
129,2021-04-13T00:08:38.381Z,15217111,0.03581000,0.00127251,sell,1618272518,2021-04-13 00:08:38
130,2021-04-13T00:08:50.026Z,15217112,0.03580000,0.02330877,buy,1618272530,2021-04-13 00:08:50
131,2021-04-13T00:08:55.085Z,15217113,0.03582000,0.50942119,sell,1618272535,2021-04-13 00:08:55
132,2021-04-13T00:08:56.597Z,15217114,0.03582000,0.00835017,sell,1618272536,2021-04-13 00:08:56
133,2021-04-13T00:09:23.061Z,15217115,0.03579000,0.16292672,buy,1618272563,2021-04-13 00:09:23
134,2021-04-13T00:09:34.721Z,15217116,0.03581000,0.30199534,buy,1618272574,2021-04-13 00:09:34
135,2021-04-13T00:09:56.438Z,15217117,0.03582000,0.69800466,sell,1618272596,2021-04-13 00:09:56
136,2021-04-13T00:09:56.438Z,15217118,0.03583000,0.04812954,sell,1618272596,2021-04-13 00:09:56
137,2021-04-13T00:09:56.438Z,15217119,0.03583000,0.16976784,sell,1618272596,2021-04-13 00:09:56
138,2021-04-13T00:09:56.438Z,15217120,0.03583000,0.89131615,sell,1618272596,2021-04-13 00:09:56
139,2021-04-13T00:09:56.438Z,15217121,0.03583000,0.32841823,sell,1618272596,2021-04-13 00:09:56
140,2021-04-13T00:10:05.179Z,15217122,0.03584000,0.04562574,sell,1618272605,2021-04-13 00:10:05
141,2021-04-13T00:10:06.122Z,15217123,0.03584000,0.18463477,sell,1618272606,2021-04-13 00:10:06
142,2021-04-13T00:10:16.401Z,15217124,0.03583000,0.00227044,sell,1618272616,2021-04-13 00:10:16
143,2021-04-13T00:10:17.63Z,15217125,0.03583000,0.20532948,sell,1618272617,2021-04-13 00:10:17
144,2021-04-13T00:10:30.625Z,15217126,0.03584000,0.00297319,sell,1618272630,2021-04-13 00:10:30
145,2021-04-13T00:10:34.205Z,15217127,0.03583000,0.10170037,buy,1618272634,2021-04-13 00:10:34
146,2021-04-13T00:10:34.205Z,15217128,0.03583000,2.97029963,buy,1618272634,2021-04-13 00:10:34
147,2021-04-13T00:10:41.087Z,15217129,0.03583000,0.48333628,sell,1618272641,2021-04-13 00:10:41
148,2021-04-13T00:10:41.926Z,15217130,0.03582000,0.01484051,buy,1618272641,2021-04-13 00:10:41
149,2021-04-13T00:10:47.303Z,15217131,0.03581000,0.00174072,buy,1618272647,2021-04-13 00:10:47
150,2021-04-13T00:10:48.387Z,15217132,0.03581000,0.04142357,buy,1618272648,2021-04-13 00:10:48
151,2021-04-13T00:10:48.563Z,15217133,0.03581000,0.00465433,buy,1618272648,2021-04-13 00:10:48
152,2021-04-13T00:10:50.292Z,15217134,0.03581000,0.24210141,buy,1618272650,2021-04-13 00:10:50
153,2021-04-13T00:10:50.644Z,15217135,0.03581000,0.758,buy,1618272650,2021-04-13 00:10:50
154,2021-04-13T00:10:50.716Z,15217136,0.03581000,0.00094767,buy,1618272650,2021-04-13 00:10:50
155,2021-04-13T00:10:53.378Z,15217137,0.03580000,0.06839754,sell,1618272653,2021-04-13 00:10:53
156,2021-04-13T00:10:59.028Z,15217138,0.03579000,0.52669288,buy,1618272659,2021-04-13 00:10:59
157,2021-04-13T00:10:59.028Z,15217139,0.03579000,0.43177664,buy,1618272659,2021-04-13 00:10:59
158,2021-04-13T00:11:24.303Z,15217140,0.03578000,0.00335611,buy,1618272684,2021-04-13 00:11:24
159,2021-04-13T00:11:24.303Z,15217141,0.03578000,0.10790844,buy,1618272684,2021-04-13 00:11:24
160,2021-04-13T00:11:33.871Z,15217142,0.03578000,0.06702801,buy,1618272693,2021-04-13 00:11:33
161,2021-04-13T00:11:42.53Z,15217143,0.03580000,0.02449744,buy,1618272702,2021-04-13 00:11:42
162,2021-04-13T00:11:49.022Z,15217144,0.03580000,0.02644701,buy,1618272709,2021-04-13 00:11:49
163,2021-04-13T00:11:55.177Z,15217145,0.03580000,0.00436791,buy,1618272715,2021-04-13 00:11:55
164,2021-04-13T00:11:55.79Z,15217146,0.03580000,0.24103872,buy,1618272715,2021-04-13 00:11:55
165,2021-04-13T00:12:00.908Z,15217147,0.03581000,0.09155319,sell,1618272720,2021-04-13 00:12:00
166,2021-04-13T00:12:01.79Z,15217148,0.03580000,0.04646095,buy,1618272721,2021-04-13 00:12:01
167,2021-04-13T00:12:04.99Z,15217149,0.03581000,0.00457206,sell,1618272724,2021-04-13 00:12:04
168,2021-04-13T00:12:06.261Z,15217150,0.03581000,0.13813277,sell,1618272726,2021-04-13 00:12:06
169,2021-04-13T00:12:15.786Z,15217151,0.03581000,0.00508238,sell,1618272735,2021-04-13 00:12:15
170,2021-04-13T00:12:16.194Z,15217152,0.03581000,0.0135202,sell,1618272736,2021-04-13 00:12:16
171,2021-04-13T00:12:17.044Z,15217153,0.03581000,0.01094887,sell,1618272737,2021-04-13 00:12:17
172,2021-04-13T00:12:36.935Z,15217154,0.03580000,0.83674503,buy,1618272756,2021-04-13 00:12:36
173,2021-04-13T00:12:39.443Z,15217155,0.03580000,0.17997162,buy,1618272759,2021-04-13 00:12:39
174,2021-04-13T00:12:42.416Z,15217156,0.03579000,0.00130778,sell,1618272762,2021-04-13 00:12:42
175,2021-04-13T00:12:46.663Z,15217157,0.03578000,0.00510545,buy,1618272766,2021-04-13 00:12:46
176,2021-04-13T00:12:52.949Z,15217158,0.03580000,0.04813036,sell,1618272772,2021-04-13 00:12:52
177,2021-04-13T00:12:52.949Z,15217159,0.03580000,0.02596867,sell,1618272772,2021-04-13 00:12:52
178,2021-04-13T00:12:57.625Z,15217160,0.03580000,4.09420528,sell,1618272777,2021-04-13 00:12:57
179,2021-04-13T00:13:01.471Z,15217161,0.03580000,0.02375643,sell,1618272781,2021-04-13 00:13:01
180,2021-04-13T00:13:03.922Z,15217162,0.03580000,0.00342316,sell,1618272783,2021-04-13 00:13:03
181,2021-04-13T00:13:08.705Z,15217163,0.03579000,0.00169276,buy,1618272788,2021-04-13 00:13:08
182,2021-04-13T00:13:10.32Z,15217164,0.03580000,0.00180743,sell,1618272790,2021-04-13 00:13:10
183,2021-04-13T00:13:17.527Z,15217165,0.03580000,0.0090919,sell,1618272797,2021-04-13 00:13:17
184,2021-04-13T00:13:20Z,15217166,0.03579000,0.00537625,buy,1618272800,2021-04-13 00:13:20
185,2021-04-13T00:13:30.258Z,15217167,0.03579000,0.22754409,sell,1618272810,2021-04-13 00:13:30
186,2021-04-13T00:13:43.716Z,15217168,0.03579000,0.00951822,sell,1618272823,2021-04-13 00:13:43
187,2021-04-13T00:13:47.734Z,15217169,0.03577000,0.01161092,buy,1618272827,2021-04-13 00:13:47
188,2021-04-13T00:13:50.513Z,15217170,0.03576000,0.53633258,sell,1618272830,2021-04-13 00:13:50
189,2021-04-13T00:13:50.756Z,15217171,0.03577000,0.00215807,sell,1618272830,2021-04-13 00:13:50
190,2021-04-13T00:13:52.094Z,15217172,0.03577000,0.671,sell,1618272832,2021-04-13 00:13:52
191,2021-04-13T00:13:52.094Z,15217173,0.03577000,0.17849349,sell,1618272832,2021-04-13 00:13:52
192,2021-04-13T00:13:52.094Z,15217174,0.03578000,4.8,sell,1618272832,2021-04-13 00:13:52
193,2021-04-13T00:13:52.094Z,15217175,0.03578000,0.04813229,sell,1618272832,2021-04-13 00:13:52
194,2021-04-13T00:13:52.094Z,15217176,0.03578000,1.6,sell,1618272832,2021-04-13 00:13:52
195,2021-04-13T00:13:52.094Z,15217177,0.03578000,0.74393989,sell,1618272832,2021-04-13 00:13:52
196,2021-04-13T00:13:52.094Z,15217178,0.03578000,0.14,sell,1618272832,2021-04-13 00:13:52
197,2021-04-13T00:13:52.094Z,15217179,0.03579000,0.24202818,sell,1618272832,2021-04-13 00:13:52
198,2021-04-13T00:13:52.094Z,15217180,0.03579000,4.35,sell,1618272832,2021-04-13 00:13:52
199,2021-04-13T00:13:52.094Z,15217181,0.03579000,0.96829758,sell,1618272832,2021-04-13 00:13:52
200,2021-04-13T00:13:52.094Z,15217182,0.03579000,0.48414879,sell,1618272832,2021-04-13 00:13:52
201,2021-04-13T00:13:52.094Z,15217183,0.03579000,3.0,sell,1618272832,2021-04-13 00:13:52
202,2021-04-13T00:13:52.094Z,15217184,0.03579000,0.16,sell,1618272832,2021-04-13 00:13:52
203,2021-04-13T00:13:52.094Z,15217185,0.03580000,0.00115971,sell,1618272832,2021-04-13 00:13:52
204,2021-04-13T00:13:52.094Z,15217186,0.03580000,2.99531114,sell,1618272832,2021-04-13 00:13:52
205,2021-04-13T00:13:53.873Z,15217187,0.03577000,0.24556625,buy,1618272833,2021-04-13 00:13:53
206,2021-04-13T00:13:58.831Z,15217188,0.03577000,0.49423179,buy,1618272838,2021-04-13 00:13:58
207,2021-04-13T00:13:58.831Z,15217189,0.03577000,0.02406792,buy,1618272838,2021-04-13 00:13:58
208,2021-04-13T00:13:58.831Z,15217190,0.03577000,0.4105741,buy,1618272838,2021-04-13 00:13:58
209,2021-04-13T00:14:17.476Z,15217191,0.03578000,0.00227425,sell,1618272857,2021-04-13 00:14:17
210,2021-04-13T00:14:23.237Z,15217192,0.03577000,0.03617778,sell,1618272863,2021-04-13 00:14:23
211,2021-04-13T00:14:27.452Z,15217193,0.03576000,0.14,sell,1618272867,2021-04-13 00:14:27
212,2021-04-13T00:14:31.644Z,15217194,0.03576000,0.00262717,sell,1618272871,2021-04-13 00:14:31
213,2021-04-13T00:14:34.135Z,15217195,0.03577000,0.671,sell,1618272874,2021-04-13 00:14:34
214,2021-04-13T00:14:34.135Z,15217196,0.03578000,0.04813376,sell,1618272874,2021-04-13 00:14:34
215,2021-04-13T00:14:34.135Z,15217197,0.03578000,0.91586624,sell,1618272874,2021-04-13 00:14:34
216,2021-04-13T00:14:37.878Z,15217198,0.03578000,0.01887332,buy,1618272877,2021-04-13 00:14:37
217,2021-04-13T00:14:38.996Z,15217199,0.03579000,0.14211492,sell,1618272879,2021-04-13 00:14:38
218,2021-04-13T00:14:38.996Z,15217200,0.03579000,0.54528296,sell,1618272879,2021-04-13 00:14:38
219,2021-04-13T00:14:40.765Z,15217201,0.03579000,0.03513962,sell,1618272880,2021-04-13 00:14:40
220,2021-04-13T00:14:47.19Z,15217202,0.03579000,0.00180793,sell,1618272887,2021-04-13 00:14:47
221,2021-04-13T00:14:52Z,15217203,0.03579000,0.00504795,sell,1618272892,2021-04-13 00:14:52
222,2021-04-13T00:14:56.821Z,15217204,0.03578000,0.11054824,buy,1618272896,2021-04-13 00:14:56
223,2021-04-13T00:15:02.865Z,15217205,0.03579000,0.00117435,sell,1618272902,2021-04-13 00:15:02
224,2021-04-13T00:15:10.981Z,15217206,0.03579000,0.671,sell,1618272910,2021-04-13 00:15:10
225,2021-04-13T00:15:11.713Z,15217207,0.03580000,0.04812071,sell,1618272911,2021-04-13 00:15:11
226,2021-04-13T00:15:11.713Z,15217208,0.03580000,0.671,sell,1618272911,2021-04-13 00:15:11
227,2021-04-13T00:15:11.713Z,15217209,0.03580000,0.11513268,sell,1618272911,2021-04-13 00:15:11
228,2021-04-13T00:15:11.713Z,15217210,0.03581000,1.6,sell,1618272911,2021-04-13 00:15:11
229,2021-04-13T00:15:11.713Z,15217211,0.03582000,0.52535973,sell,1618272911,2021-04-13 00:15:11
230,2021-04-13T00:15:11.713Z,15217212,0.03582000,0.24185322,sell,1618272911,2021-04-13 00:15:11
231,2021-04-13T00:15:11.713Z,15217213,0.03582000,1.40816035,sell,1618272911,2021-04-13 00:15:11
232,2021-04-13T00:15:12.167Z,15217214,0.03581000,0.0837521,sell,1618272912,2021-04-13 00:15:12
233,2021-04-13T00:15:16.349Z,15217215,0.03578000,0.93474313,buy,1618272916,2021-04-13 00:15:16
234,2021-04-13T00:15:16.349Z,15217216,0.03577000,0.02406616,buy,1618272916,2021-04-13 00:15:16
235,2021-04-13T00:15:16.349Z,15217217,0.03577000,1.80780499,buy,1618272916,2021-04-13 00:15:16
236,2021-04-13T00:15:19.113Z,15217218,0.03578000,0.08832361,sell,1618272919,2021-04-13 00:15:19
237,2021-04-13T00:15:19.113Z,15217219,0.03579000,1.59567639,sell,1618272919,2021-04-13 00:15:19
238,2021-04-13T00:15:26.898Z,15217220,0.03579000,0.02762744,buy,1618272926,2021-04-13 00:15:26
239,2021-04-13T00:15:33.713Z,15217221,0.03580000,0.0048198,sell,1618272933,2021-04-13 00:15:33
240,2021-04-13T00:15:37.264Z,15217222,0.03580000,0.05753351,sell,1618272937,2021-04-13 00:15:37
241,2021-04-13T00:15:40.205Z,15217223,0.03579000,0.00399539,buy,1618272940,2021-04-13 00:15:40
242,2021-04-13T00:15:40.578Z,15217224,0.03579000,0.02341379,buy,1618272940,2021-04-13 00:15:40
243,2021-04-13T00:15:58.129Z,15217225,0.03579000,0.02458514,buy,1618272958,2021-04-13 00:15:58
244,2021-04-13T00:16:14.403Z,15217226,0.03581000,0.04024945,sell,1618272974,2021-04-13 00:16:14
245,2021-04-13T00:16:14.403Z,15217227,0.03581000,0.00519738,sell,1618272974,2021-04-13 00:16:14
246,2021-04-13T00:16:15.499Z,15217228,0.03580000,0.00504795,buy,1618272975,2021-04-13 00:16:15
247,2021-04-13T00:16:27.027Z,15217229,0.03580000,0.0157694,buy,1618272987,2021-04-13 00:16:27
248,2021-04-13T00:16:33.452Z,15217230,0.03581000,0.00492147,sell,1618272993,2021-04-13 00:16:33
249,2021-04-13T00:16:54.885Z,15217231,0.03580000,0.02754577,sell,1618273014,2021-04-13 00:16:54
